-.103655,.04995,.363735
-.105619,.0498858,.36806
-.103997,.201091,.50865
-.104046,.044572,.358836
-.106076,.119755,.186887
-.105027,.0446567,.364108
-.105107,.118715,.218582
-.106255,.0391635,.3596
-.11003,.274813,.293675
-.105352,.272279,.386973
-.105941,.269438,.39264
-.10414,.107857,.23706
-.104117,.164051,.143192
-.104158,.142063,.135897
-.104793,.227059,.498812
-.103708,.0676924,.375647
-.105158,.0628111,.310405
-.10338,.0636477,.32375
-.10551,.0613367,.329487
-.11041,.128503,.11804
-.107644,.127714,.133192
-.109831,.0583156,.329499
-.109595,.0598174,.324112
-.110231,.0534185,.335974
-.110385,.058854,.374978
-.110003,.0495914,.373739
-.107402,.0442533,.369164
-.11083,.0441199,.373281
-.108589,.116944,.207206
-.10862,.276636,.36671
-.11028,.27767,.373869
-.111387,.276428,.382865
-.111118,.274339,.388993
-.108835,.0404349,.347875
-.106095,.0408563,.353898
-.107022,.039553,.364736
-.107475,.18759,.160328
-.110282,.272645,.39237
-.110169,.0334873,.364815
-.111412,.189659,.519018
-.110589,.030064,.354261
-.110502,.0295374,.35982
-.11189,.108684,.484618
-.110922,.254683,.472384
-.110864,.2457,.488588
-.112233,.0866622,.420482
-.107023,.153631,.124837
-.112434,.0802206,.401982
-.111109,-.220013,.326465
-.110889,-.225167,.32213
-.109883,-.219941,.321079
-.112159,.0779445,.264636
-.11222,.0764305,.393961
-.11035,-.225782,.316792
-.110429,-.2161,.316781
-.111043,.231549,.504048
-.11058,.144452,.111774
-.109985,.0705215,.384576
-.110526,-.239447,.31161
-.109924,-.231162,.312553
-.109511,-.224896,.311544
-.110772,.0645264,.378945
-.110845,-.231122,.306457
-.108181,.219462,.508266
-.113172,.131069,.108697
-.118133,.0566555,.308789
-.114133,.0573766,.323834
-.115503,.0540938,.329692
-.11455,-.10036,.335741
-.115938,-.101553,.331354
-.115686,-.093998,.340288
-.115887,.0599898,.37908
-.115219,.0552064,.377896
-.115524,-.231544,.302105
-.112092,.123334,.119307
-.114514,-.106844,.335045
-.115772,-.106306,.339054
-.115428,.0502703,.377815
-.116819,.283192,.335626
-.11662,.207371,.521191
-.11449,.280817,.363432
-.11433,.28016,.372227
-.115972,.279711,.377579
-.113349,.117459,.128666
-.115219,.0435778,.339041
-.115081,.0438773,.376257
-.111853,.11473,.156399
-.115287,-.115986,.329995
-.114667,.272339,.396736
-.114225,.268973,.405285
-.115372,-.11902,.335888
-.115698,.107612,.192957
-.111768,.0362671,.369621
-.115436,.0356402,.372597
-.113403,.108122,.220024
-.114087,.263011,.256636
-.114572,-.12533,.330982
-.116031,-.126589,.326684
-.114399,.0304166,.347671
-.115463,.0306979,.369327
-.114589,-.131502,.33029
-.115973,-.130396,.33465
-.115394,.0236192,.349545
-.114999,.0244852,.364696
-.113813,.0188595,.354496
-.11363,.0205006,.359364
-.11651,.0183858,.363065
-.110045,.246447,.235545
-.11341,.0932789,.244013
-.112078,.169623,.124155
-.115405,-.140441,.325528
-.115548,-.141206,.331335
-.116212,.013797,.350407
-.115748,-.0659847,.339733
-.115125,-.225846,.330887
-.114936,-.221117,.33227
-.114944,-.216083,.331681
-.116431,.0912256,.444778
-.115997,-.211148,.330732
-.115197,.00987374,.35429
-.115439,-.072602,.340108
-.1151,-.259177,.327149
-.113347,-.250798,.326474
-.115477,-.250126,.329112
-.113111,-.245503,.325533
-.115728,-.244972,.329348
-.115039,-.236583,.32677
-.114776,-.230432,.327309
-.111978,-.225682,.326526
-.112648,-.211211,.326805
-.114433,-.204469,.326881
-.115581,-.164827,.326611
-.115097,-.151082,.325273
-.115792,-.1519,.329752
-.115577,.00488829,.354936
-.113601,-.266178,.320957
-.112167,-.251803,.322008
-.112557,-.230708,.321593
-.111627,-.207716,.321381
-.113133,-.197245,.320914
-.115919,-.183198,.326013
-.115283,-.173035,.320467
-.116093,-.160803,.321053
-.115992,-.0816757,.335863
-.115428,-.270355,.316056
-.113741,-.261347,.316358
-.112482,-.25506,.316361
-.111525,-.245791,.316919
-.111623,-.236049,.317433
-.111409,-.209691,.31599
-.11292,-.201962,.316523
-.114718,-.19619,.315118
-.115968,-.182767,.316759
-.115301,.142113,.102077
-.115892,-.261775,.312902
-.115179,-.25662,.311357
-.112604,-.250918,.311148
-.111443,-.246142,.311519
-.111131,-.216625,.311027
-.112211,-.211589,.311747
-.11534,-.205677,.311176
-.110622,.136876,.112388
-.115396,-.0919923,.334427
-.116238,.0655119,.38334
-.116098,-.251186,.307466
-.114456,-.246247,.306022
-.111566,-.240861,.306923
-.111728,-.221271,.306866
-.115152,-.215324,.30635
-.116705,.0594385,.296126
-.115224,-.240288,.303286
-.115265,-.222534,.303464
-.117463,-.0210104,.345271
-.119486,-.0161951,.344245
-.116457,-.0205365,.349746
-.11648,-.0155346,.349627
-.117515,-.0193446,.354327
-.116985,-.014733,.354223
-.119646,.13122,.0974803
-.120509,.0544725,.323248
-.119844,-.0973079,.327991
-.117104,-.0952718,.330539
-.118299,.136268,.521061
-.119781,.0544484,.379575
-.120338,-.230962,.302449
-.120164,-.0228178,.342285
-.116928,-.025611,.345372
-.116465,-.0255481,.349864
-.119852,.284375,.360228
-.119156,-.0245313,.355068
-.120441,.122407,.101907
-.119944,.0505794,.330402
-.120094,.049402,.379419
-.121086,.198208,.143833
-.116779,-.0305678,.34499
-.116327,-.0301673,.349465
-.119347,-.0311375,.35418
-.121086,.284227,.367562
-.120205,.282051,.375904
-.118454,.117089,.11329
-.117107,-.112082,.340237
-.120017,-.108734,.342858
-.120203,.0453701,.37864
-.119898,.272237,.271169
-.119565,-.0346056,.340754
-.116329,-.0359255,.345258
-.116617,-.0355408,.349768
-.121057,.277226,.391443
-.120913,.275267,.39629
-.119402,-.113588,.325486
-.12075,.119887,.514289
-.12122,.0404989,.338503
-.119977,.037833,.375661
-.119532,-.0411882,.339581
-.116323,-.0405512,.344859
-.116606,-.0405373,.349376
-.121025,.273344,.405307
-.117239,-.120286,.325791
-.119888,-.122327,.32338
-.119365,-.121285,.340197
-.117401,-.0460482,.340494
-.119802,-.0472554,.337833
-.116079,-.0455912,.344903
-.116868,-.045149,.349403
-.119952,-.0445287,.352704
-.117908,.265685,.447237
-.121775,.109828,.504649
-.120524,.0305207,.343904
-.118957,.104095,.212481
-.12055,.261081,.238759
-.116742,-.0506508,.340591
-.115986,-.0505789,.345056
-.11734,-.0497582,.349517
-.120172,.0243855,.346032
-.119839,.026061,.369212
-.119506,.254263,.227485
-.119995,.0974965,.229621
-.11651,-.0555932,.340197
-.116043,-.0555917,.345128
-.119377,-.0549637,.350505
-.117125,-.13616,.335511
-.120287,-.134423,.338196
-.119901,.0182186,.346779
-.119899,.0199781,.366408
-.117456,.248493,.223232
-.12009,-.0589334,.335594
-.116118,-.0612388,.340018
-.116102,-.0609344,.345051
-.119856,-.0609011,.349922
-.119502,-.139747,.320713
-.119261,-.141043,.33622
-.11885,.242064,.214606
-.117761,.162764,.107186
-.11907,-.0659328,.334858
-.115912,-.0662988,.344427
-.119726,-.253019,.331437
-.11924,-.24651,.331675
-.120235,-.241011,.331502
-.120022,-.235323,.330857
-.120003,-.230719,.331662
-.120147,-.225705,.334094
-.120141,-.220695,.335238
-.12023,-.21537,.334634
-.120104,-.204137,.331228
-.119438,.0932386,.466865
-.119885,-.172029,.330781
-.119193,-.164546,.331605
-.122932,.246302,.503013
-.116755,-.157149,.330752
-.120192,-.154245,.33398
-.116008,.0106443,.359085
-.120381,.009603,.363149
-.117144,-.070292,.335689
-.119992,-.0710769,.332934
-.122758,.166779,.529501
-.120041,-.0714279,.348536
-.120586,-.29572,.327039
-.119665,-.284132,.327678
-.120466,-.2696,.329953
-.120668,-.188767,.330067
-.116741,-.150031,.32126
-.119869,-.152372,.31813
-.116396,.00447687,.350348
-.117256,.00452434,.359115
-.118791,.230906,.201447
-.127085,.149554,.0880859
-.120028,-.344348,.322962
-.118508,-.333512,.321681
-.11795,-.322667,.321608
-.1203,-.321072,.325135
-.11681,-.0749428,.335193
-.12023,-.0766518,.331965
-.116625,-.0768227,.344818
-.121474,-.305166,.326637
-.1168,-.29231,.322622
-.116494,-.000930927,.350055
-.120205,.00114744,.346078
-.116263,-.000510719,.354857
-.119479,-.000856535,.359892
-.120765,-.399044,.317862
-.12056,-.38659,.317629
-.121013,-.375418,.316242
-.120954,-.374505,.322191
-.120602,-.339143,.315796
-.119753,-.326337,.31621
-.118538,-.311914,.316605
-.116574,-.282808,.316854
-.117129,-.175446,.316208
-.118911,-.170881,.315626
-.12067,-.164786,.315696
-.116597,-.00586936,.349664
-.116357,-.00551608,.35416
-.116716,.218063,.186876
-.121861,-.319509,.312525
-.120631,-.294638,.31228
-.119627,-.2765,.311328
-.118781,.0697442,.389104
-.117619,-.266341,.311716
-.119249,-.194237,.311088
-.119831,-.177436,.313667
-.119739,-.0100471,.34507
-.11634,-.010923,.350024
-.116634,-.0101295,.354184
-.119779,-.0115243,.357804
-.119582,-.0897841,.329901
-.119403,-.0898325,.345645
-.123207,.144857,.52968
-.120733,-.266714,.309312
-.120094,-.261252,.308768
-.120272,-.256005,.307523
-.120258,-.251546,.305985
-.120282,-.211284,.306511
-.120552,-.205568,.307853
-.120209,-.245993,.303935
-.120266,-.240284,.302823
-.12027,-.221251,.303179
-.120673,-.216292,.304235
-.125583,.0619631,.283149
-.124853,-.0987933,.326858
-.124695,.0596923,.382046
-.125601,.0542881,.380573
-.125278,-.0216157,.341738
-.126523,.287322,.36196
-.124755,.284425,.372762
-.125291,.0488941,.330024
-.124772,.0500576,.380199
-.125225,-.029518,.356063
-.1252,.0453858,.379162
-.125212,-.0353938,.339116
-.12655,.19898,.529719
-.125246,.0397351,.377195
-.124383,.269575,.255025
-.12535,-.122312,.32265
-.125343,.0344123,.341422
-.127081,.185238,.118497
-.124882,-.048113,.33664
-.123745,.106376,.128397
-.126132,.0294698,.343855
-.1257,-.125233,.340523
-.124457,.256442,.224821
-.125119,.261286,.231974
-.125364,.0247368,.345299
-.125214,.0244331,.369259
-.126014,.097455,.209188
-.124684,.09769,.2193
-.125526,-.0532992,.352362
-.125062,.0166602,.345982
-.127169,.165527,.0967171
-.124794,-.0605459,.351502
-.124885,-.141522,.337613
-.124981,.243439,.207599
-.125477,-.0671174,.350241
-.124841,-.250172,.332456
-.125233,-.241683,.332419
-.125566,-.235946,.331693
-.125211,-.230025,.332832
-.124847,-.225293,.334947
-.125236,-.22067,.335827
-.125463,-.214536,.334903
-.125132,-.205623,.332262
-.128468,.0904372,.478188
-.125745,-.177697,.331213
-.125222,-.165227,.332956
-.125633,-.154517,.334899
-.125626,.00998552,.363938
-.124893,-.0697944,.332423
-.12519,-.313669,.326592
-.126392,-.305403,.326868
-.126027,-.300066,.327321
-.12479,-.293758,.328333
-.125203,-.280021,.329316
-.125272,-.264424,.330968
-.125228,-.195664,.330826
-.125064,-.440385,.324627
-.124695,-.426451,.323688
-.124413,-.415543,.323642
-.122591,-.407707,.322413
-.125988,-.406742,.325134
-.125539,-.396117,.32494
-.121655,-.388003,.322447
-.125414,-.38075,.324847
-.125245,-.359179,.325056
-.124794,-.337736,.325799
-.125419,-.153682,.317098
-.125373,.000990289,.345084
-.125729,.228898,.187069
-.122533,-.43874,.318227
-.121612,-.418117,.31814
-.121273,-.411155,.318009
-.120953,-.405753,.317511
-.124482,-.0812084,.330193
-.125679,-.161866,.31549
-.12582,-.0055363,.344491
-.124748,-.441237,.312485
-.122683,-.434899,.313186
-.122244,-.422569,.312864
-.121872,-.414664,.312922
-.121859,-.406219,.312853
-.121938,-.400832,.312871
-.122181,-.395164,.312842
-.122659,-.390102,.312418
-.123007,-.385185,.312705
-.125505,-.381033,.31252
-.125315,-.377007,.312434
-.125529,-.372887,.312563
-.125368,-.367385,.312389
-.125437,-.361394,.312182
-.12493,-.355385,.312617
-.125229,-.350015,.312333
-.125516,-.345031,.312557
-.125168,-.340055,.312288
-.125127,-.336225,.312247
-.124864,-.331354,.311971
-.124997,-.325304,.311751
-.124836,.0705849,.3936
-.124594,-.177563,.312735
-.12565,-.167024,.31448
-.124108,.218643,.171869
-.124751,.226083,.520028
-.125481,-.0122853,.343221
-.125389,-.00768131,.35971
-.12548,-.430933,.309949
-.126455,-.421767,.308647
-.125475,-.416427,.308492
-.124678,-.407023,.307691
-.122903,-.401313,.308396
-.122775,-.395605,.308126
-.122531,-.390528,.308328
-.122513,-.385858,.308293
-.12293,-.376857,.308498
-.123038,-.34626,.308551
-.123229,-.326914,.307688
-.125811,-.0906901,.328429
-.123288,-.321291,.307965
-.125541,-.313417,.30815
-.125801,-.091462,.346511
-.124438,-.301768,.308742
-.124683,-.288961,.308421
-.125073,-.272543,.308393
-.126038,.066616,.388524
-.12484,-.265553,.307888
-.125278,-.260268,.30768
-.124961,-.255323,.306975
-.124918,-.211182,.306756
-.125629,-.200449,.308733
-.125663,-.39982,.306143
-.125322,-.380541,.30553
-.125194,-.344545,.305162
-.12507,-.328374,.305389
-.125932,-.321791,.306922
-.12553,-.25035,.306263
-.124797,-.245546,.304755
-.126111,-.2412,.305983
-.127015,-.23559,.307397
-.126461,-.226188,.306136
-.124929,-.220553,.304837
-.125689,-.215979,.306027
-.130397,.215512,.528708
-.130133,-.0155087,.345424
-.130535,-.021814,.35408
-.130956,-.100258,.329985
-.129619,-.0962989,.343977
-.130222,.0551424,.380337
-.130514,-.0239568,.344794
-.131424,.0520433,.315567
-.12951,.0516308,.32422
-.130685,.0485879,.329464
-.130154,.0496893,.379377
-.130579,-.0308849,.34384
-.12977,-.0309005,.353452
-.128304,.282276,.38385
-.129469,-.110134,.326597
-.131037,-.107608,.340637
-.130274,.0446463,.378274
-.129443,-.0365901,.341042
-.132184,.113071,.0951058
-.129817,.0402587,.338154
-.130329,-.115092,.340138
-.130292,.0380166,.375353
-.129257,.270769,.253274
-.130585,-.0405539,.350782
-.131007,-.119936,.326193
-.131169,.0344314,.342813
-.129968,-.122228,.339208
-.129666,.265958,.239341
-.131033,-.126447,.325181
-.13,.0290974,.345129
-.130239,.258399,.22451
-.130567,-.0489564,.339812
-.130714,-.0518154,.349394
-.130657,.0261614,.368243
-.136026,.172821,.0965895
-.12926,-.135852,.321836
-.130429,.100587,.505284
-.131044,-.133209,.335727
-.130296,.0947788,.169961
-.13115,.0187077,.348945
-.130792,.0195821,.364463
-.12935,-.060033,.336284
-.129426,-.146652,.334627
-.13023,-.139928,.335315
-.129145,.0149326,.36379
-.129782,-.0659802,.348342
-.129766,-.244921,.330877
-.129928,-.230669,.330873
-.129417,-.225664,.333659
-.130099,-.220684,.334516
-.130506,-.215692,.333691
-.129289,-.205981,.330988
-.129558,-.173012,.330078
-.130527,-.165431,.33014
-.13068,-.155973,.331501
-.130852,-.145831,.321419
-.13072,.00826654,.360148
-.130043,-.441463,.32836
-.128784,.0845495,.242859
-.13089,-.0711516,.335502
-.129339,-.28961,.326018
-.131116,-.265743,.327481
-.129896,-.255323,.330292
-.130458,-.236471,.329743
-.130005,-.190759,.328896
-.130221,.237753,.195683
-.130108,-.431446,.32688
-.13016,-.421479,.325954
-.130239,-.415459,.325576
-.130611,-.410381,.325207
-.12991,-.401958,.324816
-.131062,-.394117,.32298
-.13025,-.370231,.322332
-.12987,-.332273,.322476
-.130055,-.30703,.323307
-.130323,-.300145,.323514
-.130072,.0841933,.459619
-.131135,-.156153,.320167
-.130458,.000181529,.34841
-.130058,-.000835087,.358682
-.131085,-.0805434,.344886
-.130195,.0779706,.422375
-.129457,-.164783,.316827
-.131176,.224587,.172297
-.129267,-.00590279,.358168
-.129916,-.390826,.312564
-.130906,-.396115,.312647
-.129359,-.385314,.313198
-.129599,-.379231,.314395
-.12967,-.370917,.314909
-.129902,-.361577,.316173
-.129239,-.328459,.315958
-.129214,-.084023,.331347
-.127579,-.319363,.312023
-.130343,-.298756,.317065
-.128288,-.286686,.311378
-.131382,-.275129,.315654
-.129602,-.265658,.311738
-.12958,.0732822,.404593
-.129344,-.18965,.312316
-.130702,-.197756,.311521
-.130638,-.176128,.315956
-.129513,-.00966538,.345836
-.130667,-.0114742,.355161
-.13069,-.455765,.31369
-.130455,-.450916,.311247
-.127206,-.450477,.313265
-.130321,-.446235,.31024
-.130187,-.439306,.309312
-.130323,-.426904,.30831
-.129857,-.400828,.308776
-.129732,-.405671,.30799
-.128842,-.39459,.308146
-.128669,-.386255,.308359
-.127843,-.377518,.308873
-.127341,-.344462,.308441
-.127078,-.327974,.307497
-.130577,-.0909093,.331089
-.130162,-.0901074,.344581
-.130362,-.251397,.310311
-.127867,-.246312,.306907
-.129953,-.245898,.309187
-.131172,-.225397,.310573
-.129415,-.220626,.307787
-.129805,-.214008,.308219
-.130046,-.205421,.309247
-.130868,-.420949,.308054
-.130587,-.414648,.308098
-.12951,.289337,.316396
-.137551,.292626,.354877
-.132078,-.0165624,.349757
-.134631,.132227,.0777088
-.13329,-.101416,.335763
-.133194,-.0959882,.335315
-.132492,-.100215,.340001
-.132687,-.0949312,.340293
-.135456,.139866,.544116
-.134934,.0549859,.379524
-.134395,.060723,.383723
-.132214,-.024569,.349731
-.134883,.0507029,.324499
-.135571,.0487707,.329457
-.132578,-.106498,.330813
-.133314,-.105673,.33503
-.134132,.132072,.542531
-.135248,.049745,.37776
-.131963,-.0295617,.349657
-.13289,.119599,.0864679
-.135246,.0446541,.334675
-.132849,-.111694,.330518
-.133245,-.110668,.335519
-.136186,.0443733,.375215
-.137462,.275393,.261877
-.131975,-.037211,.344888
-.131906,-.0347746,.349403
-.133273,-.116491,.330903
-.135254,.0401206,.339813
-.133281,-.115329,.335136
-.132063,.123219,.537106
-.134712,.271133,.251962
-.133359,-.1211,.33094
-.132885,-.120074,.335522
-.13334,.114276,.533988
-.135498,.0343448,.369719
-.135595,.266263,.238247
-.132388,-.0459891,.345387
-.136057,.103122,.112235
-.13353,.266465,.485567
-.133156,-.126018,.330564
-.132606,-.125272,.335217
-.134797,.0290339,.349095
-.138667,.260741,.22853
-.132409,-.131552,.326038
-.133229,-.130723,.330232
-.133694,.105454,.52263
-.135096,.0229466,.354401
-.136181,.0254385,.359696
-.134499,.0258805,.36431
-.132091,-.05638,.34043
-.132563,-.0544279,.344604
-.132665,-.136753,.325741
-.133125,-.135702,.330715
-.13413,.020276,.359844
-.132397,-.0616128,.340112
-.132508,-.0599494,.344968
-.133529,.0945879,.496929
-.133083,-.141539,.326121
-.133121,-.140347,.330336
-.133444,.0140532,.354847
-.132909,.0154169,.359486
-.136471,.0897248,.217756
-.135561,.0881162,.22876
-.132814,-.0664319,.340486
-.132534,-.0652209,.344583
-.132962,-.225618,.331197
-.134563,-.220706,.331081
-.134477,-.21507,.330068
-.13242,-.149953,.33044
-.133158,-.146146,.326157
-.132691,-.145077,.330718
-.136955,.241909,.199821
-.135271,-.441207,.328027
-.132858,-.0717891,.340567
-.13227,-.0702367,.344665
-.134115,-.247729,.326665
-.134489,-.240804,.32559
-.13334,-.235271,.326688
-.134309,-.229985,.32652
-.135967,-.225407,.326868
-.134354,-.205075,.326197
-.132854,-.189091,.325645
-.132724,-.171426,.325935
-.133025,-.165388,.325536
-.132925,-.160128,.325866
-.132996,-.151409,.325794
-.134929,-.427724,.325684
-.135671,-.422067,.323808
-.13488,-.415898,.323131
-.134273,-.409797,.322141
-.131595,-.293839,.322006
-.132877,-.274997,.321449
-.13505,-.235834,.321453
-.135336,-.230378,.321938
-.133736,-.186177,.320673
-.133272,-.176588,.321367
-.132772,-.167114,.320955
-.132543,-.161581,.321241
-.135006,.232186,.184357
-.132309,.00211495,.354488
-.134179,-.402079,.317843
-.132509,-.391136,.317214
-.132035,-.381475,.317915
-.131693,-.371963,.317489
-.132412,-.0810404,.335645
-.133003,-.0794875,.339849
-.135285,-.240922,.316984
-.133698,-.236587,.315684
-.133752,-.229993,.315752
-.133352,-.193558,.315822
-.132801,-.187399,.316503
-.136491,.228573,.174989
-.131929,-.00632542,.350064
-.131874,-.00480986,.354531
-.133391,-.407206,.312568
-.132722,-.0862916,.335336
-.133157,-.08484,.339916
-.132199,-.2445,.311586
-.13458,-.250297,.315815
-.134224,-.221636,.312182
-.134389,-.215873,.311839
-.13279,-.207023,.31126
-.131954,-.0109946,.349435
-.134938,-.451246,.313039
-.13507,-.444308,.311017
-.135021,-.431874,.310241
-.134791,-.425556,.310328
-.135537,-.420565,.311922
-.133157,-.0910491,.335721
-.132938,-.089613,.340328
-.135284,.0652241,.389157
-.135528,.0682493,.396207
-.133407,.289235,.298578
-.135114,.292333,.334821
-.134815,.292422,.345668
-.140253,.055366,.378139
-.140814,.0602803,.382885
-.138899,.286945,.285152
-.1373,.282611,.40161
-.1401,.052389,.300336
-.140905,.049958,.3242
-.139868,.0492204,.32922
-.140326,.0500892,.374609
-.140139,.0466409,.334141
-.140188,.0435199,.338626
-.139648,.126519,.550879
-.144152,.279405,.459147
-.139717,.0394411,.344533
-.14031,.0400077,.368637
-.140218,.269376,.246595
-.138096,.0343353,.349157
-.140428,.037514,.349274
-.14062,.0350627,.353544
-.1394,.0341116,.363856
-.137932,.0296928,.354321
-.140817,.0343093,.358994
-.140299,.111733,.549476
-.138814,.105474,.537532
-.13998,.106409,.543293
-.141695,.180515,.540491
-.140483,.0961106,.519795
-.139917,.244813,.51777
-.140257,.0866357,.195754
-.137328,-.22033,.326789
-.137049,-.21494,.325852
-.140263,.23256,.182359
-.141192,.235211,.187691
-.139722,-.438379,.323156
-.135842,-.247773,.321827
-.136027,-.240794,.321442
-.137023,-.225785,.321129
-.138054,-.219655,.321716
-.135974,-.203838,.321205
-.138442,-.424081,.317993
-.13705,-.220823,.316452
-.13615,-.209741,.31604
-.137037,.0788752,.445393
-.138947,.223391,.157976
-.139111,-.436564,.313848
-.140517,-.435822,.317475
-.137578,-.426663,.312945
-.138974,.215401,.144531
-.140886,.227079,.529599
-.138194,-.446238,.31369
-.137455,.146736,.545389
-.139963,.0642321,.388547
-.141421,.0664739,.395606
-.143911,.290804,.369811
-.145549,.0542143,.374389
-.145293,.05836,.379217
-.142582,.136715,.553257
-.146018,.451758,.626285
-.143816,.450514,.632437
-.144921,.049231,.329302
-.145237,.0489854,.369953
-.145707,.131707,.55928
-.145466,.0481708,.333918
-.144548,.0455877,.339092
-.145339,.0438588,.343728
-.145358,.0443249,.364654
-.142853,.0445665,.369473
-.143778,.040446,.349206
-.144803,.0402413,.35423
-.14504,.0410662,.35926
-.14285,.0392565,.363805
-.142988,.121902,.558216
-.145802,.122422,.564622
-.144266,.268735,.245792
-.143682,.27182,.252158
-.142907,.261664,.50262
-.145469,.112211,.56707
-.14281,.100573,.542594
-.143856,.100701,.548878
-.146475,.101038,.56515
-.152204,.0903971,.146291
-.14378,.0963516,.53343
-.145067,.0906858,.513465
-.144473,.232799,.178154
-.144145,.233834,.183151
-.144479,.473205,.639405
-.144711,.230857,.168801
-.141162,-.441531,.318887
-.142532,.466167,.641181
-.146129,.0779929,.464787
-.144092,.470327,.647011
-.144843,.46602,.652179
-.143798,.153046,.549521
-.143278,.461833,.631241
-.145973,.463391,.626048
-.142207,.462691,.636497
-.141627,.4615,.641411
-.142387,.461795,.646302
-.146121,.462197,.655925
-.14309,.457217,.630517
-.146046,.457026,.625405
-.141764,.457003,.635543
-.147718,.294984,.305829
-.149129,.0640059,.393758
-.150291,.0533666,.369931
-.150282,.0563768,.374631
-.15094,.0595932,.381477
-.150395,.135786,.563448
-.14997,.451414,.621276
-.147821,.44688,.626506
-.150736,.445571,.621686
-.150225,.0494442,.36437
-.147786,.130323,.56358
-.150042,.440037,.626445
-.149225,.117067,.0671537
-.150879,.0484399,.31887
-.150588,.0485667,.329181
-.152174,.0486381,.334572
-.150215,.0481717,.339181
-.150147,.0470128,.344147
-.148962,.0449514,.349176
-.149592,.0452579,.354535
-.149056,.0458814,.359618
